,Unnamed: 0,_id,Function,Time,Error,time_stamp
3833683,3833683,62c2c38b8e81ae73a276bce4,get_newest_articles_api.py get,0.098707199,FALSE,2022-07-04 10:40:11:723625
3833684,3833684,62c2c38b8e81ae73a276bce5,get_newest_articles_api.py main,4.32875824,FALSE,2022-07-04 10:40:11:728024
3834441,3834441,62c2c4b6c9005613975b499f,get_newest_articles_api.py get_keywords,3.699409962,FALSE,2022-07-04 10:45:10:145933
3834442,3834442,62c2c4b6c9005613975b5c90,get_newest_articles_api.py save_to_db,0.176964045,FALSE,2022-07-04 10:45:10:342757
3834443,3834443,62c2c4b6c9005613975b5c91,get_newest_articles_api.py db_check_not_empty,0.003621817,FALSE,2022-07-04 10:45:10:350080
3834444,3834444,62c2c4b6c9005613975b5c92,get_newest_articles_api.py db_get_newest_entry,0.004054785,FALSE,2022-07-04 10:45:10:357314
3834445,3834445,62c2c4b6c9005613975b5c93,get_newest_articles_api.py get,0.108719826,FALSE,2022-07-04 10:45:10:470624
3834446,3834446,62c2c4b6c9005613975b5c94,get_newest_articles_api.py main,4.028916121,FALSE,2022-07-04 10:45:10:475122
3835251,3835251,62c2c5e31e50d748479ee841,get_newest_articles_api.py get_keywords,4.191768169,FALSE,2022-07-04 10:50:11:105099
3835252,3835252,62c2c5e31e50d748479efb32,get_newest_articles_api.py save_to_db,0.182733297,FALSE,2022-07-04 10:50:11:310048
3835253,3835253,62c2c5e31e50d748479efb33,get_newest_articles_api.py db_check_not_empty,0.003543377,FALSE,2022-07-04 10:50:11:317252
3835254,3835254,62c2c5e31e50d748479efb34,get_newest_articles_api.py db_get_newest_entry,0.003830194,FALSE,2022-07-04 10:50:11:324291
3835255,3835255,62c2c5e31e50d748479efb35,get_newest_articles_api.py get,0.219511747,FALSE,2022-07-04 10:50:11:548363
3835256,3835256,62c2c5e31e50d748479efb37,get_newest_articles_api.py save_to_db,0.003592491,FALSE,2022-07-04 10:50:11:622449
3835257,3835257,62c2c5e31e50d748479efb38,get_newest_articles_api.py main,4.713244677,FALSE,2022-07-04 10:50:11:626252
3836048,3836048,62c2c7103444e524ecaa6430,get_newest_articles_api.py get_keywords,4.086326599,FALSE,2022-07-04 10:55:12:002331
3836049,3836049,62c2c7103444e524ecaa7721,get_newest_articles_api.py save_to_db,0.175179958,FALSE,2022-07-04 10:55:12:197305
3836050,3836050,62c2c7103444e524ecaa7722,get_newest_articles_api.py db_check_not_empty,0.003471851,FALSE,2022-07-04 10:55:12:204261
3836051,3836051,62c2c7103444e524ecaa7723,get_newest_articles_api.py db_get_newest_entry,0.003723621,FALSE,2022-07-04 10:55:12:210867
3836052,3836052,62c2c7103444e524ecaa7724,get_newest_articles_api.py get,0.093887568,FALSE,2022-07-04 10:55:12:309109
3836053,3836053,62c2c7103444e524ecaa7725,get_newest_articles_api.py main,4.397727489,FALSE,2022-07-04 10:55:12:313417
3836933,3836933,62c2c83b10ec766ae6b7f841,get_newest_articles_api.py get_keywords,4.290879965,FALSE,2022-07-04 11:00:11:157120
3836934,3836934,62c2c83b10ec766ae6b80b32,get_newest_articles_api.py save_to_db,0.181441069,FALSE,2022-07-04 11:00:11:358461
3836935,3836935,62c2c83b10ec766ae6b80b33,get_newest_articles_api.py db_check_not_empty,0.003540993,FALSE,2022-07-04 11:00:11:365632
3836936,3836936,62c2c83b10ec766ae6b80b34,get_newest_articles_api.py db_get_newest_entry,0.003767252,FALSE,2022-07-04 11:00:11:372560
3836937,3836937,62c2c83b10ec766ae6b80b35,get_newest_articles_api.py get,0.228629589,FALSE,2022-07-04 11:00:11:605583
3836938,3836938,62c2c83b10ec766ae6b80b37,get_newest_articles_api.py save_to_db,0.003454924,FALSE,2022-07-04 11:00:11:678632
3836939,3836939,62c2c83b10ec766ae6b80b38,get_newest_articles_api.py main,4.816467524,FALSE,2022-07-04 11:00:11:682237
3836940,3836940,62c2c83b232b58b1e954fcc2,get_ge_data.py ga_api,5.095746994,FALSE,2022-07-04 11:00:11:822813
3836941,3836941,62c2c83b232b58b1e954feab,get_ge_data.py save_to_db,0.016994715,FALSE,2022-07-04 11:00:11:919185
3836942,3836942,62c2c83b232b58b1e954feac,get_ge_data.py main,5.19898057,FALSE,2022-07-04 11:00:11:925678
3837741,3837741,62c2c9683721a77fcc52bdb2,get_newest_articles_api.py get_keywords,4.322784185,FALSE,2022-07-04 11:05:12:353141
3837742,3837742,62c2c9683721a77fcc52d0a3,get_newest_articles_api.py save_to_db,0.188975573,FALSE,2022-07-04 11:05:12:562069
3837743,3837743,62c2c9683721a77fcc52d0a4,get_newest_articles_api.py db_check_not_empty,0.003606081,FALSE,2022-07-04 11:05:12:569292
3837744,3837744,62c2c9683721a77fcc52d0a5,get_newest_articles_api.py db_get_newest_entry,0.003864765,FALSE,2022-07-04 11:05:12:576476
3837745,3837745,62c2c9683721a77fcc52d0a6,get_newest_articles_api.py get,0.131964207,FALSE,2022-07-04 11:05:12:712966
3837746,3837746,62c2c9683721a77fcc52d0a7,get_newest_articles_api.py main,4.687344074,FALSE,2022-07-04 11:05:12:717394
3838551,3838551,62c2ca92c51e7ba9194a68c5,get_newest_articles_api.py get_keywords,3.617160082,FALSE,2022-07-04 11:10:10:589902
3838552,3838552,62c2ca92c51e7ba9194a7bb6,get_newest_articles_api.py save_to_db,0.175513983,FALSE,2022-07-04 11:10:10:785030
3838553,3838553,62c2ca92c51e7ba9194a7bb7,get_newest_articles_api.py db_check_not_empty,0.003669024,FALSE,2022-07-04 11:10:10:792339
3838554,3838554,62c2ca92c51e7ba9194a7bb8,get_newest_articles_api.py db_get_newest_entry,0.003785133,FALSE,2022-07-04 11:10:10:799314
3838555,3838555,62c2ca92c51e7ba9194a7bb9,get_newest_articles_api.py get,0.130629063,FALSE,2022-07-04 11:10:10:934343
3838556,3838556,62c2ca92c51e7ba9194a7bba,get_newest_articles_api.py main,3.96633935,FALSE,2022-07-04 11:10:10:938766
3839359,3839359,62c2cbbee6c0da2634878cd2,get_newest_articles_api.py get_keywords,3.686665773,FALSE,2022-07-04 11:15:10:273541
3839360,3839360,62c2cbbee6c0da2634879fc3,get_newest_articles_api.py save_to_db,0.178171635,FALSE,2022-07-04 11:15:10:471596
3839361,3839361,62c2cbbee6c0da2634879fc4,get_newest_articles_api.py db_check_not_empty,0.003515244,FALSE,2022-07-04 11:15:10:478780
3839362,3839362,62c2cbbee6c0da2634879fc5,get_newest_articles_api.py db_get_newest_entry,0.00371623,FALSE,2022-07-04 11:15:10:485451
3839363,3839363,62c2cbbee6c0da2634879fc6,get_newest_articles_api.py get,0.018690586,FALSE,2022-07-04 11:15:10:508580
3839364,3839364,62c2cbbee6c0da2634879fc7,get_newest_articles_api.py main,3.926286697,FALSE,2022-07-04 11:15:10:512831
3840179,3840179,62c2ccebd51020f3e16c9b94,get_newest_articles_api.py get_keywords,4.031460047,FALSE,2022-07-04 11:20:11:245279
3840180,3840180,62c2ccebd51020f3e16cae85,get_newest_articles_api.py save_to_db,0.186834812,FALSE,2022-07-04 11:20:11:451880
3840181,3840181,62c2ccebd51020f3e16cae86,get_newest_articles_api.py db_check_not_empty,0.003489971,FALSE,2022-07-04 11:20:11:458936
3840182,3840182,62c2ccebd51020f3e16cae87,get_newest_articles_api.py db_get_newest_entry,0.003843307,FALSE,2022-07-04 11:20:11:465864
3840183,3840183,62c2ccebd51020f3e16cae88,get_newest_articles_api.py get,0.152479172,FALSE,2022-07-04 11:20:11:622883
3840184,3840184,62c2ccebd51020f3e16cae8a,get_newest_articles_api.py save_to_db,0.003540754,FALSE,2022-07-04 11:20:11:700667
3840185,3840185,62c2ccebd51020f3e16cae8b,get_newest_articles_api.py main,4.491088629,FALSE,2022-07-04 11:20:11:704413
3841152,3841152,62c2ce17a689c5c4b05e5ac7,get_newest_articles_api.py get_keywords,4.09353447,FALSE,2022-07-04 11:25:11:251429
3841153,3841153,62c2ce17a689c5c4b05e6db8,get_newest_articles_api.py save_to_db,0.170822382,FALSE,2022-07-04 11:25:11:441924
3841154,3841154,62c2ce17a689c5c4b05e6db9,get_newest_articles_api.py db_check_not_empty,0.003528595,FALSE,2022-07-04 11:25:11:449048
3841155,3841155,62c2ce17a689c5c4b05e6dba,get_newest_articles_api.py db_get_newest_entry,0.00371027,FALSE,2022-07-04 11:25:11:455692
3841156,3841156,62c2ce17a689c5c4b05e6dbb,get_newest_articles_api.py get,0.104927063,FALSE,2022-07-04 11:25:11:565061
3841157,3841157,62c2ce17a689c5c4b05e6dbc,get_newest_articles_api.py main,4.411960602,FALSE,2022-07-04 11:25:11:569564
3842038,3842038,62c2cf44965868c59010335b,get_newest_articles_api.py get_keywords,4.610208988,FALSE,2022-07-04 11:30:12:569025
3842039,3842039,62c2cf44965868c59010464c,get_newest_articles_api.py save_to_db,0.182141304,FALSE,2022-07-04 11:30:12:771452
3842040,3842040,62c2cf44965868c59010464d,get_newest_articles_api.py db_check_not_empty,0.003712654,FALSE,2022-07-04 11:30:12:778942
3842041,3842041,62c2cf44965868c59010464e,get_newest_articles_api.py db_get_newest_entry,0.004076242,FALSE,2022-07-04 11:30:12:786534
3842042,3842042,62c2cf44965868c59010464f,get_newest_articles_api.py get,0.1308074,FALSE,2022-07-04 11:30:12:922073
3842043,3842043,62c2cf44965868c590104650,get_newest_articles_api.py main,4.967978001,FALSE,2022-07-04 11:30:12:926503
3842894,3842894,62c2d070533a283976502f15,get_newest_articles_api.py get_keywords,4.434673548,FALSE,2022-07-04 11:35:12:296184
3842895,3842895,62c2d070533a283976504206,get_newest_articles_api.py save_to_db,0.186677694,FALSE,2022-07-04 11:35:12:503208
3842896,3842896,62c2d070533a283976504207,get_newest_articles_api.py db_check_not_empty,0.003644705,FALSE,2022-07-04 11:35:12:510695
3842897,3842897,62c2d070533a283976504208,get_newest_articles_api.py db_get_newest_entry,0.004009962,FALSE,2022-07-04 11:35:12:518358
3842898,3842898,62c2d070533a283976504209,get_newest_articles_api.py get,0.144098997,FALSE,2022-07-04 11:35:12:667018
3842899,3842899,62c2d070533a28397650420a,get_newest_articles_api.py main,4.810166121,FALSE,2022-07-04 11:35:12:671270
3843674,3843674,62c2d19bc89f188c90c26a97,get_newest_articles_api.py get_keywords,4.556538343,FALSE,2022-07-04 11:40:11:325040
3843677,3843677,62c2d19bc89f188c90c27d88,get_newest_articles_api.py save_to_db,0.182661533,FALSE,2022-07-04 11:40:11:527787
3843678,3843678,62c2d19bc89f188c90c27d89,get_newest_articles_api.py db_check_not_empty,0.003613472,FALSE,2022-07-04 11:40:11:535106
3843679,3843679,62c2d19bc89f188c90c27d8a,get_newest_articles_api.py db_get_newest_entry,0.006387234,FALSE,2022-07-04 11:40:11:544709
3843680,3843680,62c2d19bc89f188c90c27d8b,get_newest_articles_api.py get,0.021760702,FALSE,2022-07-04 11:40:11:571198
3843681,3843681,62c2d19bc89f188c90c27d8c,get_newest_articles_api.py main,4.807327986,FALSE,2022-07-04 11:40:11:575377
3844664,3844664,62c2d2c7423ac6e1c166ce46,get_newest_articles_api.py get_keywords,4.338707447,FALSE,2022-07-04 11:45:11:733602
3844665,3844665,62c2d2c7423ac6e1c166e137,get_newest_articles_api.py save_to_db,0.179352522,FALSE,2022-07-04 11:45:11:932895
3844666,3844666,62c2d2c7423ac6e1c166e138,get_newest_articles_api.py db_check_not_empty,0.003670692,FALSE,2022-07-04 11:45:11:940298
3844667,3844667,62c2d2c7423ac6e1c166e139,get_newest_articles_api.py db_get_newest_entry,0.003822565,FALSE,2022-07-04 11:45:11:947436
3844668,3844668,62c2d2c8423ac6e1c166e13a,get_newest_articles_api.py get,0.126654148,FALSE,2022-07-04 11:45:12:078639
3844669,3844669,62c2d2c8423ac6e1c166e13b,get_newest_articles_api.py main,4.688275814,FALSE,2022-07-04 11:45:12:082829
3845580,3845580,62c2d3f3b175151b5553902c,get_newest_articles_api.py get_keywords,4.073410749,FALSE,2022-07-04 11:50:10:996006
3845581,3845581,62c2d3f3b175151b5553a31d,get_newest_articles_api.py save_to_db,0.179618359,FALSE,2022-07-04 11:50:11:195574
3845582,3845582,62c2d3f3b175151b5553a31e,get_newest_articles_api.py db_check_not_empty,0.003662586,FALSE,2022-07-04 11:50:11:203029
3845583,3845583,62c2d3f3b175151b5553a31f,get_newest_articles_api.py db_get_newest_entry,0.003897667,FALSE,2022-07-04 11:50:11:210187
3845584,3845584,62c2d3f3b175151b5553a320,get_newest_articles_api.py get,0.021871567,FALSE,2022-07-04 11:50:11:236611
3845585,3845585,62c2d3f3b175151b5553a321,get_newest_articles_api.py main,4.318786144,FALSE,2022-07-04 11:50:11:241069
3846402,3846402,62c2d51f803dbe115f9cf3df,get_newest_articles_api.py get_keywords,4.593508244,FALSE,2022-07-04 11:55:11:690548
3846403,3846403,62c2d51f803dbe115f9d06d0,get_newest_articles_api.py save_to_db,0.183681488,FALSE,2022-07-04 11:55:11:894324
3846404,3846404,62c2d51f803dbe115f9d06d1,get_newest_articles_api.py db_check_not_empty,0.0037117,FALSE,2022-07-04 11:55:11:901774
3846405,3846405,62c2d51f803dbe115f9d06d2,get_newest_articles_api.py db_get_newest_entry,0.004201889,FALSE,2022-07-04 11:55:11:909438
3846406,3846406,62c2d520803dbe115f9d06d3,get_newest_articles_api.py get,0.170637846,FALSE,2022-07-04 11:55:12:084938
3846407,3846407,62c2d520803dbe115f9d06d5,get_newest_articles_api.py save_to_db,0.003218412,FALSE,2022-07-04 11:55:12:157676
3846408,3846408,62c2d520803dbe115f9d06d6,get_newest_articles_api.py main,5.064701319,FALSE,2022-07-04 11:55:12:161476
3847228,3847228,62c2d64b0e128ad042d9744f,get_newest_articles_api.py get_keywords,4.311267853,FALSE,2022-07-04 12:00:11:810529
3847229,3847229,62c2d64c0e128ad042d98740,get_newest_articles_api.py save_to_db,0.182655334,FALSE,2022-07-04 12:00:12:013200
3847230,3847230,62c2d64c0e128ad042d98741,get_newest_articles_api.py db_check_not_empty,0.003687143,FALSE,2022-07-04 12:00:12:020571
3847231,3847231,62c2d64c0e128ad042d98742,get_newest_articles_api.py db_get_newest_entry,0.003790379,FALSE,2022-07-04 12:00:12:027540
3847232,3847232,62c2d64c0e128ad042d98743,get_newest_articles_api.py get,0.121195316,FALSE,2022-07-04 12:00:12:153221
3847233,3847233,62c2d64c0e128ad042d98744,get_newest_articles_api.py main,4.658710957,FALSE,2022-07-04 12:00:12:157591
3847234,3847234,62c2d64cb1fff22eb6d88192,get_ge_data.py ga_api,5.674480915,FALSE,2022-07-04 12:00:12:942735
3847235,3847235,62c2d64db1fff22eb6d8838c,get_ge_data.py save_to_db,0.018041611,FALSE,2022-07-04 12:00:13:054295
3847236,3847236,62c2d64db1fff22eb6d8838d,get_ge_data.py main,5.793782949,FALSE,2022-07-04 12:00:13:061664
3847967,3847967,62c2d777401d541a4380cdfe,get_newest_articles_api.py get_keywords,4.210431576,FALSE,2022-07-04 12:05:11:144616
3847968,3847968,62c2d777401d541a4380e0ef,get_newest_articles_api.py save_to_db,0.176491261,FALSE,2022-07-04 12:05:11:340760
3847969,3847969,62c2d777401d541a4380e0f0,get_newest_articles_api.py db_check_not_empty,0.003668308,FALSE,2022-07-04 12:05:11:348159
3847970,3847970,62c2d777401d541a4380e0f1,get_newest_articles_api.py db_get_newest_entry,0.003764391,FALSE,2022-07-04 12:05:11:354962
3847971,3847971,62c2d777401d541a4380e0f2,get_newest_articles_api.py get,0.122661114,FALSE,2022-07-04 12:05:11:482037
3847972,3847972,62c2d777401d541a4380e0f3,get_newest_articles_api.py main,4.552357674,FALSE,2022-07-04 12:05:11:486256
3848711,3848711,62c2d8a3ba8fcf65c9979afe,get_newest_articles_api.py get_keywords,4.778602839,FALSE,2022-07-04 12:10:11:292024
3848712,3848712,62c2d8a3ba8fcf65c997adef,get_newest_articles_api.py save_to_db,0.180292368,FALSE,2022-07-04 12:10:11:492158
3848713,3848713,62c2d8a3ba8fcf65c997adf0,get_newest_articles_api.py db_check_not_empty,0.003642082,FALSE,2022-07-04 12:10:11:499449
3848714,3848714,62c2d8a3ba8fcf65c997adf1,get_newest_articles_api.py db_get_newest_entry,0.003871441,FALSE,2022-07-04 12:10:11:506670
3848715,3848715,62c2d8a3ba8fcf65c997adf2,get_newest_articles_api.py get,0.019266605,FALSE,2022-07-04 12:10:11:530483
3848716,3848716,62c2d8a3ba8fcf65c997adf3,get_newest_articles_api.py main,5.02182889,FALSE,2022-07-04 12:10:11:534959
3849559,3849559,62c2d9ce8b457ab96050ef36,get_newest_articles_api.py get_keywords,4.110124588,FALSE,2022-07-04 12:15:10:885540
3849560,3849560,62c2d9cf8b457ab960510227,get_newest_articles_api.py save_to_db,0.181527138,FALSE,2022-07-04 12:15:11:086968
3849561,3849561,62c2d9cf8b457ab960510228,get_newest_articles_api.py db_check_not_empty,0.003695011,FALSE,2022-07-04 12:15:11:094471
3849562,3849562,62c2d9cf8b457ab960510229,get_newest_articles_api.py db_get_newest_entry,0.003756046,FALSE,2022-07-04 12:15:11:101602
3849563,3849563,62c2d9cf8b457ab96051022a,get_newest_articles_api.py get,0.044719934,FALSE,2022-07-04 12:15:11:150732
3849564,3849564,62c2d9cf8b457ab96051022b,get_newest_articles_api.py main,4.380070448,FALSE,2022-07-04 12:15:11:155156
3850371,3850371,62c2dafb59ee064936c391fb,get_newest_articles_api.py get_keywords,5.019712687,FALSE,2022-07-04 12:20:11:739799
3850378,3850378,62c2dafb59ee064936c3a4ec,get_newest_articles_api.py save_to_db,0.174326181,FALSE,2022-07-04 12:20:11:934040
3850379,3850379,62c2dafb59ee064936c3a4ed,get_newest_articles_api.py db_check_not_empty,0.003509521,FALSE,2022-07-04 12:20:11:941203
3850380,3850380,62c2dafb59ee064936c3a4ee,get_newest_articles_api.py db_get_newest_entry,0.003647327,FALSE,2022-07-04 12:20:11:947853
3850381,3850381,62c2dafb59ee064936c3a4ef,get_newest_articles_api.py get,0.021468878,FALSE,2022-07-04 12:20:11:973683
3850382,3850382,62c2dafb59ee064936c3a4f0,get_newest_articles_api.py main,5.258249044,FALSE,2022-07-04 12:20:11:977950
3851139,3851139,62c2dc28f27e6c529a07ad1c,get_newest_articles_api.py get_keywords,4.193127394,FALSE,2022-07-04 12:25:12:034022
3851140,3851140,62c2dc28f27e6c529a07c00d,get_newest_articles_api.py save_to_db,0.179961205,FALSE,2022-07-04 12:25:12:234025
3851141,3851141,62c2dc28f27e6c529a07c00e,get_newest_articles_api.py db_check_not_empty,0.003768921,FALSE,2022-07-04 12:25:12:241436
3851142,3851142,62c2dc28f27e6c529a07c00f,get_newest_articles_api.py db_get_newest_entry,0.003748894,FALSE,2022-07-04 12:25:12:248289
3851143,3851143,62c2dc28f27e6c529a07c010,get_newest_articles_api.py get,0.050676584,FALSE,2022-07-04 12:25:12:303500
3851144,3851144,62c2dc28f27e6c529a07c011,get_newest_articles_api.py main,4.467334032,FALSE,2022-07-04 12:25:12:307927
3851943,3851943,62c2dd5314b3de0f8162c4d8,get_newest_articles_api.py get_keywords,4.680052519,FALSE,2022-07-04 12:30:11:718657
3851944,3851944,62c2dd5314b3de0f8162d7c9,get_newest_articles_api.py save_to_db,0.17718339,FALSE,2022-07-04 12:30:11:916003
3851945,3851945,62c2dd5314b3de0f8162d7ca,get_newest_articles_api.py db_check_not_empty,0.003653049,FALSE,2022-07-04 12:30:11:923522
3851946,3851946,62c2dd5314b3de0f8162d7cb,get_newest_articles_api.py db_get_newest_entry,0.004123211,FALSE,2022-07-04 12:30:11:931040
3851947,3851947,62c2dd5314b3de0f8162d7cc,get_newest_articles_api.py get,0.019608498,FALSE,2022-07-04 12:30:11:955365
3851948,3851948,62c2dd5314b3de0f8162d7cd,get_newest_articles_api.py main,4.921346188,FALSE,2022-07-04 12:30:11:959638
3852817,3852817,62c2de7e590c79f38357915d,get_newest_articles_api.py get_keywords,3.566349745,FALSE,2022-07-04 12:35:10:175735
3852818,3852818,62c2de7e590c79f38357a44e,get_newest_articles_api.py save_to_db,0.180629969,FALSE,2022-07-04 12:35:10:376192
3852819,3852819,62c2de7e590c79f38357a44f,get_newest_articles_api.py db_check_not_empty,0.003596544,FALSE,2022-07-04 12:35:10:383359
3852820,3852820,62c2de7e590c79f38357a450,get_newest_articles_api.py db_get_newest_entry,0.003655434,FALSE,2022-07-04 12:35:10:390023
3852821,3852821,62c2de7e590c79f38357a451,get_newest_articles_api.py get,0.02060461,FALSE,2022-07-04 12:35:10:415040
3852822,3852822,62c2de7e590c79f38357a452,get_newest_articles_api.py main,3.810004473,FALSE,2022-07-04 12:35:10:419087
3853625,3853625,62c2dfabca92ff2ad28296a0,get_newest_articles_api.py get_keywords,4.021224499,FALSE,2022-07-04 12:40:11:357736
3853626,3853626,62c2dfabca92ff2ad282a991,get_newest_articles_api.py save_to_db,0.178128958,FALSE,2022-07-04 12:40:11:556083
3853627,3853627,62c2dfabca92ff2ad282a992,get_newest_articles_api.py db_check_not_empty,0.003628492,FALSE,2022-07-04 12:40:11:563284
3853628,3853628,62c2dfabca92ff2ad282a993,get_newest_articles_api.py db_get_newest_entry,0.004101992,FALSE,2022-07-04 12:40:11:570507
3853629,3853629,62c2dfabca92ff2ad282a994,get_newest_articles_api.py get,0.022916794,FALSE,2022-07-04 12:40:11:597908
3853630,3853630,62c2dfabca92ff2ad282a995,get_newest_articles_api.py main,4.26595521,FALSE,2022-07-04 12:40:11:602111
3854483,3854483,62c2e0d68e3f512c91070618,get_newest_articles_api.py get_keywords,4.169607401,FALSE,2022-07-04 12:45:10:680494
3854484,3854484,62c2e0d68e3f512c91071909,get_newest_articles_api.py save_to_db,0.177438736,FALSE,2022-07-04 12:45:10:877625
3854485,3854485,62c2e0d68e3f512c9107190a,get_newest_articles_api.py db_check_not_empty,0.0037148,FALSE,2022-07-04 12:45:10:884868
3854486,3854486,62c2e0d68e3f512c9107190b,get_newest_articles_api.py db_get_newest_entry,0.003728867,FALSE,2022-07-04 12:45:10:891722
3854487,3854487,62c2e0d68e3f512c9107190c,get_newest_articles_api.py get,0.023024559,FALSE,2022-07-04 12:45:10:919242
3854488,3854488,62c2e0d68e3f512c9107190d,get_newest_articles_api.py main,4.412929535,FALSE,2022-07-04 12:45:10:923552
3855311,3855311,62c2e2024b6f92a2b1f3bbd7,get_newest_articles_api.py get_keywords,3.952095509,FALSE,2022-07-04 12:50:10:870169
3855312,3855312,62c2e2034b6f92a2b1f3cec8,get_newest_articles_api.py save_to_db,0.177716017,FALSE,2022-07-04 12:50:11:067940
